date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
1/14/2024,-27.2,-31.5,-31.7,-36.2,,-45,75,69.3,67,59,-32.6,-35.4,-36.2,-39.9,17,7.08,10,3,,,104.3,103.76,103.71,103.11,90.14,89.68,89.65,89.16,16100,11041.7,9050,2000,5.2,4.2,4.4,3.6,49.7,0,0,0,0,0,0,0,10,8:34:00,1705246440,8.57,16:57:00,1705276620,16.95,8.38,,,-28,-28,-36,-32,,,,,,6,1.2,3,0,,,,
1/13/2024,-26.7,-31.45,-30.75,-34.8,,-44,72,66,62,52,-33.5,-35.9,-35.5,-37.6,23,10.71,11.5,0,,,103.46,103.26,103.29,103.12,89.4,89.25,89.28,89.15,64400,28508.3,40250,16100,4,3.5,3.4,2.8,48.8,0,0,0,0,0,0,0,10,8:35:00,1705160100,8.58,16:56:00,1705190160,16.93,8.35,,,-28,-28,-38,-33,,,,,,1,0.1,0.5,0,,,,
1/12/2024,-30.4,-33.09,-33,-35.6,,-47,70,61.6,61,52,-35,-38.2,-37.7,-40.4,15,10.67,9,3,31,34,103.67,103.55,103.56,103.46,89.57,89.47,89.49,89.4,32200,20579.2,19300,6400,4.2,2.9,3.4,2.5,51,0,0,0,0,0,0,0,11,8:36:00,1705073760,8.6,16:54:00,1705103640,16.9,8.3,,,-32,-32,-37,-36,,,,,,8,1.9,4,0,,,,
1/11/2024,-24.1,-29.6,-28.25,-32.4,,-47,70,65.9,65,60,-29.6,-34.1,-33.4,-37.1,37,21.21,24,11,47,1,103.5,102.96,102.88,102.26,89.47,89.1,89.04,88.61,14500,6645.8,8650,2800,2.6,2.4,2.4,2.1,46.2,0,0,0,0,1.2,0,1.2,11,8:36:00,1704987360,8.6,16:53:00,1705017180,16.88,8.28,,,-29,-28,-35,-34,,,,,,8,6.1,5,2,,,,
1/10/2024,-15.3,-20.93,-19.85,-24.4,,-39,79,73.3,74,69,-19.6,-24.5,-24.1,-28.6,31,24.62,24,17,43,3,102.19,101.43,101.35,100.51,88.56,88.02,87.96,87.36,12900,4395.8,7050,1200,2.4,2,2.1,1.8,37.9,0,0,0,0,10,0,10,5,8:37:00,1704901020,8.62,16:51:00,1704930660,16.85,8.23,,,-18,-18,-27,-26,,,,,,8,7.2,7,6,,,,
1/9/2024,0.1,-10.8,-7.65,-15.4,,-27,82,76.5,63,44,-11.1,-14.3,-15.1,-19.1,34,17.75,19,4,49,36,100.47,99.64,99.67,98.88,87.42,86.68,86.77,86.13,64400,23741.7,33000,1600,4.1,3.2,3.2,2.3,25.6,0,0,0,0,0.8,0,0.8,3,8:37:00,1704814620,8.62,16:50:00,1704844200,16.83,8.22,,,-1,-1,-19,-18,,,,,,8,6.9,5.5,3,,,,
1/8/2024,-1.9,-12,-10.75,-19.6,,-27,83,69.9,59.5,36,-12.4,-16.9,-17.1,-21.7,22,9.12,11,0,43,28,102.21,101.64,101.44,100.68,88.76,88.31,88.17,87.59,64400,25125,40250,16100,4.5,3.3,3.5,2.5,28.8,0,0,0,0,0,0,0,3,8:38:00,1704728280,8.63,16:49:00,1704757740,16.82,8.18,,,-5,-5,-10,-10,,,,,,8,4.3,4,0,,,,
1/7/2024,-9.6,-14.15,-13.5,-17.4,,-25,87,79.1,79,71,-13,-17.1,-16.3,-19.6,28,16.46,17.5,7,48,34,102.41,102.12,101.94,101.47,88.95,88.79,88.66,88.38,24100,10295.8,12850,1600,3.1,2,2.4,1.6,31.5,0,0,0,0,2,0,3.2,3,8:38:00,1704641880,8.63,16:47:00,1704671220,16.78,8.15,,,-11,-11,-20,-18,,,,,,8,5.5,4,0,,,,
1/6/2024,-0.4,-5.17,-5,-9.6,,-19,86,69.2,66.5,47,-7.2,-10.2,-10.1,-13,31,13.46,15.5,0,49,1,101.44,100.72,100.89,100.34,88.34,87.77,87.91,87.49,64400,25145.8,33200,2000,3.8,3.3,3.1,2.4,23,0,0,0,0,1.2,0,1,0,8:39:00,1704555540,8.65,16:46:00,1704584760,16.77,8.12,,,2,2,-13,-13,,,,,,8,6.9,4.5,1,,,,
1/5/2024,3.9,-0.52,0.09,-3.7,,-9,82,59.8,56.5,31,-3.8,-7.9,-8.4,-13,37,11.88,20,3,51,34,101.73,101.41,101.29,100.85,88.76,88.46,88.36,87.96,64400,31391.7,37850,11300,3.8,3,3,2.2,17.9,0,0,0,0,0,0,0,0,8:39:00,1704469140,8.65,16:45:00,1704498300,16.75,8.1,,,0,0,-6,-5,,,,,,8,5.9,4.5,1,,,,
1/4/2024,4.4,-1.09,-1.95,-8.3,,-10,98,71.1,69.5,41,-3.8,-6.3,-6.3,-8.8,21,8.5,10.5,0,35,28,101.64,101.37,101.34,101.04,88.57,88.36,88.35,88.13,64400,28483.3,37850,11300,3.7,3,3,2.3,19.9,0,0,0,0,0,0,0,,8:39:00,1704382740,8.65,16:44:00,1704411840,16.73,8.08,,,3,3,-4,-3,,,,,,7,2.3,3.5,0,,,,
1/3/2024,-4,-5.37,-6.15,-8.3,,-12,98,96.8,96.5,95,-4.4,-5.8,-6.2,-7.9,16,9.83,9.5,3,,,102.14,101.75,101.79,101.44,89.04,88.63,88.71,88.37,9700,1991.7,5050,400,3.4,2.4,2.7,2,24.1,0,0,0,0,0,0,0,,8:40:00,1704296400,8.67,16:43:00,1704325380,16.72,8.05,,,-3,-3,-5,-5,,,,,,8,4.5,4.5,1,,,,
1/2/2024,3.1,-2.66,-2.09,-7.3,,-10,95,75.3,72.5,50,-5.2,-6.8,-6.7,-8.2,14,6.42,7,0,,,102.33,102.24,102.24,102.15,89.2,89.13,89.12,89.04,64400,32433.3,32400,400,3.8,3.1,3.2,2.7,20.1,0,0,0,0,0,0,0,,8:40:00,1704210000,8.67,16:41:00,1704238860,16.68,8.02,,,1,1,-7,-6,,,,,,8,5.4,4.5,1,,,,
1/1/2024,4.2,0.67,0,-4.2,,-7,92,73.6,71,50,1.9,-3.8,-2.4,-6.6,19,6.5,9.5,0,29,1,102.41,102.21,102.08,101.75,89.39,89.22,89.15,88.92,64400,35191.7,38650,12900,3.9,2.7,3,2.2,18,0,0,0,0,2,2,0,,8:40:00,1704123600,8.67,16:40:00,1704152400,16.67,8,,,4,4,-7,-6,,,,,,8,4.4,4,0,,,,
12/31/2023,10,5.27,4.7,-0.6,,,91,61.2,65,39,1.7,-1.9,-1,-3.8,21,7.92,10.5,0,34,31,101.77,101.5,101.57,101.38,88.92,88.64,88.71,88.5,64400,22641.7,35400,6400,3.1,2.6,2.6,2.2,13.3,0,0,0,0,2.1,2.1,0,,8:40:00,1704037200,8.67,16:39:00,1704065940,16.65,7.98,,,9,9,-3,-3,,,,,,8,6.2,5,2,,,,
12/30/2023,3,-1.5,-1.35,-5.7,,-9,85,75.1,72.5,60,-3.6,-5.5,-5.5,-7.4,12,8.88,7.5,3,,,102.04,101.73,101.76,101.48,89.04,88.71,88.78,88.53,64400,30495.8,40250,16100,4.2,3.3,3.5,2.8,19.4,0,0,0,0,0,0,0,,8:40:00,1703950800,8.67,16:38:00,1703979480,16.63,7.97,,,6,6,-5,0,,,,,,8,5.3,4.5,1,,,,
12/29/2023,6.6,1.63,1.54,-3.5,,-6,81,60.4,59.5,38,-4.3,-5.6,-5.5,-6.8,16,7.17,8,0,38,28,102.45,102.25,102.26,102.07,89.4,89.27,89.23,89.06,64400,30483.3,40250,16100,4.6,3.6,3.8,2.9,16.5,0,0,0,0,0,0,0,2,8:40:00,1703864400,8.67,16:37:00,1703893020,16.62,7.95,,,6,6,-3,-2,,,,,,8,5.8,4.5,1,,,,
12/28/2023,10.4,6.38,5.5,0.6,,,58,40.9,43.5,29,-4.4,-6.2,-5.7,-6.9,24,10.33,13.5,3,42,29,102.32,101.88,101.83,101.35,89.39,89,88.94,88.49,64400,33508.3,40250,16100,3.8,3.3,3.4,3,12.5,0,0.5,0,0,0,0,0,3,8:40:00,1703778000,8.67,16:36:00,1703806560,16.6,7.93,,,11,11,-3,-2,,,,,,8,4,4,0,,,,
12/27/2023,4.6,-0.35,-0.55,-5.7,,-8,68,53.3,53,38,-6.3,-8.9,-8.7,-11,17,8.42,10,3,,,102.19,101.8,101.81,101.42,89.18,88.81,88.83,88.47,64400,31829.2,40250,16100,4.9,3.6,3.8,2.6,18.6,0,0,0,0,0,0,0,0,8:39:00,1703691540,8.65,16:35:00,1703720100,16.58,7.93,,,4,4,1,1,,,,,,8,5.6,4.5,1,,,,
12/26/2023,9.7,2.47,1.49,-6.7,,-8,78,49,53.5,29,-3.4,-8,-7.5,-11.6,38,11.71,19,0,59,30,102.11,101.64,101.68,101.25,89.15,88.69,88.76,88.38,64400,36529.2,44250,24100,4.2,3,3.2,2.3,16.5,0,0,0,0,0,0,0,3,8:39:00,1703605140,8.65,16:35:00,1703633700,16.58,7.93,,,7,9,-5,-5,,,,,,6,1.8,3,0,,,,
12/25/2023,3.7,-3.89,-4.44,-12.6,,-16,67,53,51,35,-9.6,-12.5,-13.6,-17.5,12,5.79,6,0,,,102.32,102.02,101.94,101.56,89.08,88.88,88.82,88.55,64400,35858.3,44250,24100,4.7,3.5,3.8,3,22.4,0,0,0,0,0,0,0,3,8:39:00,1703518740,8.65,16:34:00,1703547240,16.57,7.92,,,2,2,-11,-1,,,,,,8,4.1,4,0,,,,
12/24/2023,0,-6.48,-6.15,-12.3,,-16,76,61.1,63,50,-9.5,-13,-12.4,-15.3,12,7.38,7.5,3,,,102.69,102.28,102.34,101.99,89.47,89.06,89.16,88.85,64400,32495.8,44250,24100,3.6,3.2,3.2,2.8,24.1,0,0,0,0,0,0,0,6,8:39:00,1703432340,8.65,16:33:00,1703460780,16.55,7.9,,,0,0,-6,-6,,,,,,1,0.3,0.5,0,,,,
12/23/2023,1.9,-2.66,-3.45,-8.8,,-14,94,64.4,68.5,43,-3.4,-8.9,-9.1,-14.7,41,12.38,20.5,0,66,36,102.69,102.05,101.76,100.83,89.46,89,88.76,88.07,64400,29920.8,32800,1200,3.3,2.7,2.7,2.1,21.4,0,0,0,0,1.6,0,3,5,8:38:00,1703345880,8.63,16:33:00,1703374380,16.55,7.92,,,-1,-1,-11,-3,,,,,,8,3.5,4,0,,,,
12/22/2023,10.6,5.26,4.89,-0.8,,,75,56.8,57.5,40,-1.4,-2.9,-2.9,-4.4,48,12.88,25.5,3,57,35,101.14,100.56,100.65,100.16,88.29,87.83,87.89,87.5,64400,31166.7,40250,16100,4,3.3,3.4,2.8,13.1,0,0,0,0,0,0,0,4,8:38:00,1703259480,8.63,16:32:00,1703287920,16.53,7.9,,,10,10,-4,-3,,,,,,8,5.4,4,0,,,,
12/21/2023,8.3,3.41,3.8,-0.7,,,79,63,62.5,46,-1.7,-3.1,-3,-4.3,25,10.38,14,3,35,28,101.73,101.4,101.43,101.13,88.8,88.55,88.55,88.3,48300,29083.3,32200,16100,4.4,3.3,3.4,2.4,14.2,0,0,0,0,0,0,0,5,8:37:00,1703173020,8.62,16:32:00,1703201520,16.53,7.92,,,8,8,0,2,,,,,,8,5.8,4.5,1,,,,
12/20/2023,10.8,5.94,3.5,-3.8,,-9,90,55.8,66,42,-1.1,-2.6,-2.9,-4.7,25,10.88,14,3,42,28,101.15,100.88,100.94,100.72,88.41,88.08,88.11,87.81,64400,35187.5,44250,24100,4,3.2,3.3,2.6,14.5,0,0,0,0,0,0,0,5,8:37:00,1703086620,8.62,16:31:00,1703115060,16.52,7.9,,,7,7,-1,0,,,,,,8,4.7,4.5,1,,,,
12/19/2023,-1.1,-2.36,-2.15,-3.2,,-9,100,89.8,90.5,81,-2.9,-3.9,-3.7,-4.5,14,10.67,10.5,7,,,101.21,100.99,100.99,100.77,88.27,88.05,88.05,87.83,24100,11766.7,12550,1000,3.4,3,2.9,2.4,20.1,0,0,0,0,0,0,0,3,8:36:00,1703000160,8.6,16:31:00,1703028660,16.52,7.92,,,-1,-1,-2,-1,,,,,,8,6.9,4.5,1,,,,
12/18/2023,7,2.11,2.8,-1.4,,-6,81,69.6,62.5,44,-0.8,-3,-2.9,-4.9,18,10.42,10.5,3,45,29,101.51,101.05,101.12,100.74,88.59,88.19,88.27,87.95,64400,31162.5,40250,16100,4.6,3.7,3.8,2.9,15.2,0,0,0,0,0,0,0,3,8:35:00,1702913700,8.58,16:30:00,1702942200,16.5,7.92,,,5,5,-4,7,,,,,,8,6.3,4.5,1,,,,
12/17/2023,6.3,-1.18,0.75,-4.8,,-10,84,65.5,63,42,-2.9,-7.1,-6.3,-9.8,31,18.29,19.5,8,46,1,102.87,102.36,102.19,101.52,89.73,89.28,89.18,88.63,24100,19566.7,17700,11300,3.2,2.6,2.7,2.2,17.2,0,0,0,0,0,0,0,3,8:35:00,1702827300,8.58,16:30:00,1702855800,16.5,7.92,,,0,0,-1,0,,,,,,8,5.4,5,2,,,,
12/16/2023,10.5,3.02,4.34,-1.8,,-4,88,67.5,60.5,33,-0.7,-2.8,-3.1,-5.5,26,11.75,14.5,3,57,29,101.88,101.52,101.54,101.2,88.96,88.62,88.65,88.35,64400,30162.5,40250,16100,4.2,3,3.2,2.2,13.7,0,0,0,0,0,0,0,5,8:34:00,1702740840,8.57,16:30:00,1702769400,16.5,7.93,,,2,7,-8,-8,,,,,,7,4.5,3.5,0,,,,
12/15/2023,4.6,-1.6,-1.05,-6.7,,-11,100,83.5,76,52,-1.1,-4.4,-3.6,-6.2,18,10.75,10.5,3,27,21,103.02,102.48,102.26,101.5,89.83,89.35,89.17,88.52,48300,16729.2,24250,200,4.3,3,3.1,2,19.1,0,0,0,0,0,0,0,8,8:33:00,1702654380,8.55,16:30:00,1702683000,16.5,7.95,,,0,0,-2,0,,,,,,8,6.1,4.5,1,,,,
12/14/2023,10.1,2.34,5.05,0,,-5,100,71.3,59,18,0.3,-3.7,-6.7,-13.6,27,13.67,13.5,0,42,30,102.72,102.38,102.04,101.36,89.63,89.39,89.13,88.64,24100,14987.5,12850,1600,4.9,3,3.5,2.1,12.9,0,0,0,0,0.8,0,0.8,5,8:32:00,1702567920,8.53,16:29:00,1702596540,16.48,7.95,,,3,5,-7,-6,,,,,,8,7.8,7.5,7,,,,
12/13/2023,13.1,4.26,2.7,-7.7,,-6,68,38.8,40,12,-4.2,-10.1,-10.7,-17.1,20,6.62,10,0,43,25,101.88,101.5,101.58,101.28,88.86,88.6,88.66,88.46,64400,33175,40250,16100,8.2,5,5.7,3.2,15.3,0,0,0,0,0,0,0,4,8:31:00,1702481460,8.52,16:29:00,1702510140,16.48,7.97,,,6,12,0,0,,,,,,7,5.6,3.5,0,,,,
12/12/2023,3.4,-2.88,-2.75,-8.9,,-12,75,57.2,57.5,40,-7.9,-10.4,-10.4,-12.9,14,7.62,7,0,,,102.53,102.31,102.26,101.99,89.31,89.16,89.11,88.91,64400,36866.7,40250,16100,3.9,3.2,3.3,2.7,20.8,0,0,0,0,0,0,0,6,8:30:00,1702395000,8.5,16:29:00,1702423740,16.48,7.98,,,2,2,-4,-2,,,,,,6,1.2,3,0,,,,
12/11/2023,1.4,-2.66,-2.95,-7.3,,-13,87,76.8,76,65,-3.9,-6.2,-6.6,-9.3,29,13.58,16,3,36,1,102.89,102.53,102.45,102.01,89.75,89.42,89.41,89.07,24100,20100,17700,11300,3.2,2.5,2.7,2.2,20.9,0,0,0,0,0,0,0,7,8:29:00,1702308540,8.48,16:29:00,1702337340,16.48,8,,,-5,-3,-7,-7,,,,,,8,6.5,5,2,,,,
12/10/2023,7,2.95,1.4,-4.2,,-6,73,52.5,57.5,42,-2.6,-6,-6.2,-9.8,38,17.38,21,4,56,28,101.94,101.35,101.56,101.17,89,88.43,88.6,88.2,64400,30295.8,37850,11300,3,2.6,2.6,2.3,16.6,0,0,0,0,0,0,0,12,8:28:00,1702222080,8.47,16:29:00,1702250940,16.48,8.02,,,4,7,-4,-4,,,,,,8,3.7,4,0,,,,
12/9/2023,1.3,-5.99,-6.25,-13.8,,-17,88,70.2,69,50,-8.4,-10.8,-11,-13.6,35,11.92,19.5,4,42,28,102.95,102.27,102.04,101.14,89.63,89.07,88.88,88.14,64400,34862.5,40250,16100,3.9,3.2,3.3,2.7,24.2,0,0,0,0,0,0,0,14,8:27:00,1702135620,8.45,16:30:00,1702164600,16.5,8.05,,,-2,-2,-5,-4,,,,,,8,5,4,0,,,,
12/8/2023,-2.1,-3.15,-3.55,-5,,-8,99,92.1,85.5,72,-2.6,-4.3,-5.8,-8.9,12,7.12,6,0,,,102.84,102.04,102.08,101.32,89.61,88.95,88.98,88.35,19300,6812.5,9850,400,3.5,3,3.1,2.7,21.6,0,0,0,0,12.3,0,12.9,6,8:26:00,1702049160,8.43,16:30:00,1702078200,16.5,8.07,,,-2,-2,-10,-9,,,,,,8,7,5,2,,,,
12/7/2023,2.2,-0.63,0,-2.2,,-7,99,94,93,87,0.5,-1.5,-1.1,-2.7,26,16.67,16,6,42,34,101.29,100.79,100.74,100.19,88.32,87.94,87.91,87.5,24100,5820.8,12450,800,2.7,2.4,2.2,1.8,18,0,0,0,0,4.3,0,4.3,0,8:25:00,1701962700,8.42,16:30:00,1701991800,16.5,8.08,,,-1,0,-6,-3,,,,,,8,7.7,5.5,3,,,,
12/6/2023,8.7,2.49,2.84,-3,,-5,92,82.5,72.5,53,2.6,-0.3,-0.2,-3.1,21,12.54,12,3,31,8,101.1,100.74,100.64,100.19,88.27,87.97,87.88,87.5,32200,24241.7,21750,11300,3.1,2.7,2.7,2.3,15.2,0,0,0,0,0,0,0,0,8:24:00,1701876240,8.4,16:30:00,1701905400,16.5,8.1,,,7,7,-1,0,,,,,,8,6.8,5,2,,,,
12/5/2023,17,6.95,8.94,0.9,,,88,54.8,59.5,31,1.8,-2.1,-2.7,-7.2,26,11.04,13,0,51,26,101.12,100.81,100.78,100.45,88.3,88.08,88.09,87.88,64400,30816.7,44250,24100,4.1,3.3,3.2,2.4,9.1,0,3.9,1.9,0,0,0,0,,8:23:00,1701789780,8.38,16:31:00,1701819060,16.52,8.13,,,16,16,0,1,,,,,,8,5.5,4,0,,,,
12/4/2023,7.9,4.66,4.6,1.3,,,43,33.3,33.5,24,-7.5,-10.3,-9.6,-11.6,32,14.75,18,4,48,28,101.58,101.27,101.16,100.74,88.7,88.43,88.31,87.92,64400,34175,44250,24100,4,3.1,3.2,2.4,13.4,0,0,0,0,0,0,0,,8:21:00,1701703260,8.35,16:31:00,1701732660,16.52,8.17,,,7,7,3,4,,,,,,8,5.8,4,0,,,,
12/3/2023,3.7,-0.01,-1.44,-6.6,,-11,58,40,44,30,-9.2,-12.3,-12.3,-15.4,28,14.29,17,6,45,29,100.97,100.5,100.45,99.93,88.02,87.66,87.57,87.13,64400,36866.7,40250,16100,3.4,2.9,2.9,2.4,19.4,0,0,0,0,0,0,0,,8:20:00,1701616800,8.33,16:32:00,1701646320,16.53,8.2,,,3,4,0,1,,,,,,8,3.2,4,0,,,,
12/2/2023,3.8,-0.67,-1.45,-6.7,,-12,61,43.5,48,35,-9.4,-11.9,-11.3,-13.3,31,14.46,17.5,4,50,29,100.45,99.85,99.92,99.4,87.62,87.06,87.14,86.67,64400,35870.8,40250,16100,3.6,2.9,2.9,2.2,19.4,0,0,0,0,0,0,0,,8:19:00,1701530340,8.32,16:32:00,1701559920,16.53,8.22,,,1,3,-6,-5,,,,,,8,5.5,4,0,,,,
12/1/2023,0.4,-5.13,-5.2,-10.8,,-14,86,62.3,62,38,-9.5,-11.9,-11.6,-13.7,19,6.5,9.5,0,37,28,100.84,100.34,100.45,100.07,87.84,87.38,87.5,87.17,64400,33845.8,44250,24100,4.5,3.3,3.5,2.4,23.2,0,0,0,0,0,0,0,,8:17:00,1701443820,8.28,16:33:00,1701473580,16.55,8.27,,,-1,-1,-8,-7,,,,,,8,5.8,4.5,1,,,,
11/30/2023,-1.4,-4.42,-4.95,-8.5,,-14,81,62.5,66.5,52,-9.9,-10.7,-10.9,-11.9,18,11.33,11,4,37,13,101.91,101.55,101.43,100.95,88.88,88.5,88.4,87.92,24100,23366.7,19300,14500,3.2,2.7,2.8,2.4,22.9,0,0,0,0,0,0,0,,8:16:00,1701357360,8.27,16:33:00,1701387180,16.55,8.28,1,1,-3,-3,-11,-10,,,,,,8,4.8,4,0,,,,
11/29/2023,4.7,-1.27,-0.94,-6.6,,-8,59,50,44.5,30,-7.5,-10.6,-10.4,-13.4,27,10.83,13.5,0,41,1,101.99,101.75,101.67,101.36,88.9,88.76,88.71,88.52,64400,32495.8,44250,24100,3,2.8,2.8,2.6,18.9,0,0,0,0,0,0,0,,8:15:00,1701270900,8.25,16:34:00,1701300840,16.57,8.32,1,1,1,1,-6,-5,,,,,,8,5.6,4.5,1,,,,
11/28/2023,7.5,3.48,2.04,-3.4,,-5,48,30.1,32.5,17,-11,-13,-14,-17,28,9.88,14,0,54,29,101.92,101.61,101.58,101.23,88.95,88.73,88.67,88.39,64400,39212.5,44250,24100,5.2,3.3,3.9,2.6,16,0,0,0,0,0,0,0,,8:13:00,1701184380,8.22,16:35:00,1701214500,16.58,8.37,1,1,7,7,-5,-4,,,,,,7,2.2,3.5,0,,,,
11/27/2023,10.2,1.53,1.99,-6.2,,-10,72,43.4,45.5,19,-7.9,-11.2,-11.2,-14.4,31,9.92,17,3,41,29,102.29,101.86,101.99,101.69,89.21,88.85,88.98,88.75,64400,32162.5,40250,16100,3.6,3,3.1,2.6,16,0,0,0,0,0,0,0,,8:12:00,1701097920,8.2,16:36:00,1701128160,16.6,8.4,1,1,8,8,-3,0,,,,,,8,6.3,5,2,,,,
11/26/2023,4.7,-0.8,-0.6,-5.9,,-9,83,63.1,64,45,-4.4,-7.1,-7.3,-10.3,20,10.46,11.5,3,37,35,102.74,102.51,102.54,102.35,89.66,89.41,89.47,89.27,64400,31841.7,40250,16100,3.2,2.7,2.7,2.2,18.6,0,0,0,0,0,0,0,,8:10:00,1701011400,8.17,16:36:00,1701041760,16.6,8.43,1,1,4,4,-4,-3,,,,,,7,3.3,3.5,0,,,,
11/25/2023,5.3,-0.9,-0.85,-7,,-8,88,72.7,70.5,53,-1.6,-5.4,-5.5,-9.5,36,12.71,18,0,59,33,102.94,102.67,102.69,102.44,89.72,89.53,89.52,89.32,64400,37879.2,40250,16100,2.9,2.5,2.6,2.3,18.9,0,0,0,0,0,0,0,0,8:09:00,1700924940,8.15,16:37:00,1700955420,16.62,8.47,1,1,4,4,-7,-5,,,,,,8,4.2,4,0,,,,
11/24/2023,4.2,-3.23,-2.65,-9.5,,-14,95,67.1,63.5,32,-6.3,-9,-9.1,-11.8,13,7.67,8,3,,,103.3,102.95,102.98,102.65,90.03,89.71,89.76,89.49,64400,38208.3,44250,24100,3.3,2.9,2.9,2.5,20.6,0,0,0,0,0,0,0,0,8:07:00,1700838420,8.12,16:38:00,1700869080,16.63,8.52,1,1,3,3,-3,-2,,,,,,6,1.5,3,0,,,,
11/23/2023,1.1,-2.4,-2.7,-6.5,,-11,95,85.2,82,69,-2.5,-4.6,-5,-7.5,14,8.75,7,0,,,103.52,103.36,103.29,103.07,90.26,90.11,90.07,89.88,64400,27104.2,34200,4000,3.4,2.8,3,2.5,20.7,0,0,0,0,0,0,0,0,8:06:00,1700751960,8.1,16:39:00,1700782740,16.65,8.55,,,1,1,-9,-7,,,,,,8,4.4,4,0,,,,
11/22/2023,2.8,-0.67,0.04,-2.7,,-7,97,80.8,75.5,54,-1.3,-3.8,-4.4,-7.5,18,7.25,9,0,,,103.04,102.44,102.47,101.9,89.86,89.41,89.44,89.03,64400,19779.2,32800,1200,3.8,2.9,3.1,2.5,18,0,0,0,0,0.5,0,0.4,0,8:04:00,1700665440,8.07,16:40:00,1700696400,16.67,8.6,1,1,1,1,-4,-4,,,,,,8,7.4,7,6,,,,
11/21/2023,15.6,7.35,6.4,-2.8,,-6,64,32.8,40.5,17,-7.7,-8.9,-9.3,-11,27,13.12,15,3,47,1,102.69,101.96,102.03,101.37,89.6,89.06,89.14,88.69,64400,39212.5,44250,24100,5.2,3.8,3.8,2.5,11.6,0,1.4,0,0,0,0,0,,8:02:00,1700578920,8.03,16:41:00,1700610060,16.68,8.65,1,1,10,10,-2,0,,,,,,8,7.1,7,6,,,,
11/20/2023,6.3,1.64,1.7,-2.9,,-7,61,37.5,42,23,-8.3,-12.1,-11.6,-14.9,35,15.12,22,9,55,28,103.26,102.87,102.56,101.86,90.19,89.83,89.64,89.08,64400,32832.1,44250,24100,3.8,3.1,3,2.2,16.3,0,0,0,0,0,0,0,,8:01:00,1700492460,8.02,16:42:00,1700523720,16.7,8.68,1,1,7,7,-2,1,,,,,,7,2.9,3.5,0,,,,
11/19/2023,13.4,6.68,5.9,-1.6,,-3,70,44.7,51,32,-2.8,-5.1,-6.3,-9.8,35,15.25,17.5,0,60,27,101.75,100.72,101.01,100.27,88.98,88.03,88.32,87.65,64400,30154.2,40250,16100,3,2.7,2.6,2.2,12.1,0,0.9,0,0,0,0,0,,7:59:00,1700405940,7.98,16:44:00,1700437440,16.73,8.75,1,1,11,11,-1,-1,,,,,,8,3.8,4,0,,,,
11/18/2023,11.1,5.37,4.25,-2.6,,-4,74,51.7,53,32,-2.3,-4.4,-4.5,-6.6,35,9.33,17.5,0,54,27,101.24,100.77,100.74,100.24,88.52,88.03,88.08,87.64,64400,37537.5,44250,24100,3.5,2.9,3,2.6,13.8,0,0,0,0,0,0,0,,7:57:00,1700319420,7.95,16:45:00,1700351100,16.75,8.8,1,1,12,12,0,3,,,,,,8,2.4,4,0,,,,
11/17/2023,15.4,9.77,9.5,3.6,,,57,42.2,42.5,28,-1.2,-2.7,-2.9,-4.6,32,14.83,17.5,3,53,27,101.39,101.18,101.18,100.97,88.62,88.48,88.42,88.21,64400,38879.2,44250,24100,3.5,2.9,3,2.5,8.5,0,4.5,2.5,0,0,0,0,0,7:56:00,1700232960,7.93,16:46:00,1700264760,16.77,8.83,1,1,13,16,1,2,,,,,,8,3.1,4,0,,,,
11/16/2023,8.3,-0.33,-0.94,-10.2,,-14,98,66,70.5,43,-3.5,-6.8,-7,-10.6,27,11.96,15.5,4,44,27,101.73,101.29,101.36,100.98,88.71,88.31,88.38,88.06,64400,37816.7,36250,8100,3.7,3.2,3,2.4,18.9,0,0,0,0,0,0,0,5,7:54:00,1700146440,7.9,16:47:00,1700178420,16.78,8.88,1,1,6,6,-9,5,,,,,,8,3.8,4,0,,,,
